lat,lon,acq_date,acq_time,confidence,frp,daynight,datetime,year,doy,month,week
47.1045,131.2355,2010-09-09 00:00:00+00:00,0219,62,5.2,D,2010-09-09 02:19:00+00:00,2010,252,9,36
47.0911,131.1984,2010-09-09 00:00:00+00:00,0219,62,5.8,D,2010-09-09 02:19:00+00:00,2010,252,9,36
46.7658,131.4564,2010-09-09 00:00:00+00:00,0219,59,4.7,D,2010-09-09 02:19:00+00:00,2010,252,9,36
46.7639,131.4692,2010-09-09 00:00:00+00:00,0219,60,5.0,D,2010-09-09 02:19:00+00:00,2010,252,9,36
47.1426,131.6058,2010-09-09 00:00:00+00:00,0219,57,4.5,D,2010-09-09 02:19:00+00:00,2010,252,9,36
45.9953,130.5155,2010-09-09 00:00:00+00:00,0219,68,6.7,D,2010-09-09 02:19:00+00:00,2010,252,9,36
47.9127,127.2407,2010-09-09 00:00:00+00:00,0219,52,8.3,D,2010-09-09 02:19:00+00:00,2010,252,9,36
48.6445,128.7883,2010-09-09 00:00:00+00:00,0219,63,6.8,D,2010-09-09 02:19:00+00:00,2010,252,9,36
48.9853,126.4602,2010-09-09 00:00:00+00:00,0219,69,11.6,D,2010-09-09 02:19:00+00:00,2010,252,9,36
45.777,131.06,2010-09-09 00:00:00+00:00,0219,61,6.9,D,2010-09-09 02:19:00+00:00,2010,252,9,36
48.5944,128.8461,2010-09-09 00:00:00+00:00,0219,78,18.6,D,2010-09-09 02:19:00+00:00,2010,252,9,36
47.0229,131.968,2010-09-09 00:00:00+00:00,0219,69,8.2,D,2010-09-09 02:19:00+00:00,2010,252,9,36
46.0564,130.2804,2010-09-09 00:00:00+00:00,0219,60,4.6,D,2010-09-09 02:19:00+00:00,2010,252,9,36
47.1265,131.1476,2010-09-09 00:00:00+00:00,0219,68,7.5,D,2010-09-09 02:19:00+00:00,2010,252,9,36
47.1232,131.106,2010-09-09 00:00:00+00:00,0219,57,7.4,D,2010-09-09 02:19:00+00:00,2010,252,9,36
46.7252,129.8898,2010-09-09 00:00:00+00:00,0403,64,8.5,D,2010-09-09 04:03:00+00:00,2010,252,9,36
46.5651,131.6864,2010-09-09 00:00:00+00:00,0403,77,14.8,D,2010-09-09 04:03:00+00:00,2010,252,9,36
46.5628,131.6725,2010-09-09 00:00:00+00:00,0403,70,8.9,D,2010-09-09 04:03:00+00:00,2010,252,9,36
46.8831,131.4724,2010-09-09 00:00:00+00:00,0403,64,6.9,D,2010-09-09 04:03:00+00:00,2010,252,9,36
47.0085,131.6571,2010-09-09 00:00:00+00:00,0403,59,6.2,D,2010-09-09 04:03:00+00:00,2010,252,9,36
47.0358,131.6472,2010-09-09 00:00:00+00:00,0403,69,8.7,D,2010-09-09 04:03:00+00:00,2010,252,9,36
46.2307,130.5575,2010-09-09 00:00:00+00:00,0403,63,7.9,D,2010-09-09 04:03:00+00:00,2010,252,9,36
45.7697,131.0466,2010-09-09 00:00:00+00:00,0403,63,9.6,D,2010-09-09 04:03:00+00:00,2010,252,9,36
45.7723,131.0612,2010-09-09 00:00:00+00:00,0403,54,7.1,D,2010-09-09 04:03:00+00:00,2010,252,9,36
49.2128,128.2081,2010-09-09 00:00:00+00:00,0404,60,10.3,D,2010-09-09 04:04:00+00:00,2010,252,9,36
48.6164,126.7784,2010-09-09 00:00:00+00:00,0404,56,8.6,D,2010-09-09 04:04:00+00:00,2010,252,9,36
49.9619,126.7335,2010-09-09 00:00:00+00:00,0404,54,8.9,D,2010-09-09 04:04:00+00:00,2010,252,9,36
49.0009,128.3051,2010-09-09 00:00:00+00:00,0404,65,11.4,D,2010-09-09 04:04:00+00:00,2010,252,9,36
48.8684,125.2271,2010-09-09 00:00:00+00:00,0404,70,20.2,D,2010-09-09 04:04:00+00:00,2010,252,9,36
48.8627,125.2258,2010-09-09 00:00:00+00:00,0404,62,12.5,D,2010-09-09 04:04:00+00:00,2010,252,9,36
48.5901,128.8456,2010-09-09 00:00:00+00:00,0404,58,8.4,D,2010-09-09 04:04:00+00:00,2010,252,9,36
48.7371,128.7942,2010-09-09 00:00:00+00:00,0404,75,20.2,D,2010-09-09 04:04:00+00:00,2010,252,9,36
48.6498,128.8324,2010-09-09 00:00:00+00:00,0404,63,9.3,D,2010-09-09 04:04:00+00:00,2010,252,9,36
50.1033,125.2586,2010-09-09 00:00:00+00:00,0405,52,18.3,D,2010-09-09 04:05:00+00:00,2010,252,9,36
49.6775,126.1184,2010-09-10 00:00:00+00:00,0301,73,14.4,D,2010-09-10 03:01:00+00:00,2010,253,9,36
49.7055,126.0247,2010-09-10 00:00:00+00:00,0301,56,5.2,D,2010-09-10 03:01:00+00:00,2010,253,9,36
49.7024,126.0414,2010-09-10 00:00:00+00:00,0301,66,9.0,D,2010-09-10 03:01:00+00:00,2010,253,9,36
49.5647,125.9332,2010-09-10 00:00:00+00:00,0301,64,6.6,D,2010-09-10 03:01:00+00:00,2010,253,9,36
49.8298,125.7556,2010-09-10 00:00:00+00:00,0301,52,6.3,D,2010-09-10 03:01:00+00:00,2010,253,9,36
49.8204,125.7514,2010-09-10 00:00:00+00:00,0301,55,6.3,D,2010-09-10 03:01:00+00:00,2010,253,9,36
49.6623,126.3083,2010-09-10 00:00:00+00:00,0301,70,12.6,D,2010-09-10 03:01:00+00:00,2010,253,9,36
49.64,126.4251,2010-09-10 00:00:00+00:00,0301,57,7.2,D,2010-09-10 03:01:00+00:00,2010,253,9,36
49.618,126.2636,2010-09-10 00:00:00+00:00,0301,60,5.0,D,2010-09-10 03:01:00+00:00,2010,253,9,36
50.1213,127.1408,2010-09-10 00:00:00+00:00,0301,51,5.9,D,2010-09-10 03:01:00+00:00,2010,253,9,36
49.0416,127.2288,2010-09-10 00:00:00+00:00,0301,60,7.5,D,2010-09-10 03:01:00+00:00,2010,253,9,36
49.161,126.5667,2010-09-10 00:00:00+00:00,0301,52,6.0,D,2010-09-10 03:01:00+00:00,2010,253,9,36
48.208,127.431,2010-09-10 00:00:00+00:00,0302,63,13.5,D,2010-09-10 03:02:00+00:00,2010,253,9,36
47.9163,127.1691,2010-09-10 00:00:00+00:00,0302,87,50.9,D,2010-09-10 03:02:00+00:00,2010,253,9,36
48.1005,127.2716,2010-09-10 00:00:00+00:00,0302,77,27.9,D,2010-09-10 03:02:00+00:00,2010,253,9,36
47.9124,127.1881,2010-09-10 00:00:00+00:00,0302,95,97.8,D,2010-09-10 03:02:00+00:00,2010,253,9,36
50.2231,125.5162,2010-09-10 00:00:00+00:00,0447,69,9.9,D,2010-09-10 04:47:00+00:00,2010,253,9,36
49.6992,125.9459,2010-09-10 00:00:00+00:00,0447,64,8.2,D,2010-09-10 04:47:00+00:00,2010,253,9,36
49.1656,126.7189,2010-09-10 00:00:00+00:00,0447,74,16.7,D,2010-09-10 04:47:00+00:00,2010,253,9,36
50.2249,125.5319,2010-09-10 00:00:00+00:00,0447,80,20.1,D,2010-09-10 04:47:00+00:00,2010,253,9,36
49.5939,126.3606,2010-09-10 00:00:00+00:00,0447,50,5.9,D,2010-09-10 04:47:00+00:00,2010,253,9,36
50.075,126.7806,2010-09-10 00:00:00+00:00,0447,61,8.6,D,2010-09-10 04:47:00+00:00,2010,253,9,36
49.9461,125.5786,2010-09-10 00:00:00+00:00,0447,66,6.8,D,2010-09-10 04:47:00+00:00,2010,253,9,36
48.9467,126.9625,2010-09-10 00:00:00+00:00,0447,66,11.0,D,2010-09-10 04:47:00+00:00,2010,253,9,36
48.9484,126.9792,2010-09-10 00:00:00+00:00,0447,63,9.3,D,2010-09-10 04:47:00+00:00,2010,253,9,36
48.2054,127.4348,2010-09-10 00:00:00+00:00,0447,56,9.1,D,2010-09-10 04:47:00+00:00,2010,253,9,36
49.5102,126.1562,2010-09-10 00:00:00+00:00,0447,54,8.3,D,2010-09-10 04:47:00+00:00,2010,253,9,36
49.5596,126.1377,2010-09-10 00:00:00+00:00,0447,52,6.6,D,2010-09-10 04:47:00+00:00,2010,253,9,36
49.6242,126.1863,2010-09-10 00:00:00+00:00,0447,74,15.7,D,2010-09-10 04:47:00+00:00,2010,253,9,36
49.0459,127.2249,2010-09-10 00:00:00+00:00,0447,58,7.5,D,2010-09-10 04:47:00+00:00,2010,253,9,36
47.914,127.1873,2010-09-10 00:00:00+00:00,0447,100,186.8,D,2010-09-10 04:47:00+00:00,2010,253,9,36
47.9042,127.1896,2010-09-10 00:00:00+00:00,0447,77,19.8,D,2010-09-10 04:47:00+00:00,2010,253,9,36
47.9158,127.2034,2010-09-10 00:00:00+00:00,0447,81,23.8,D,2010-09-10 04:47:00+00:00,2010,253,9,36
47.4292,134.0437,2010-09-11 00:00:00+00:00,0206,57,4.8,D,2010-09-11 02:06:00+00:00,2010,254,9,36
48.1578,127.8131,2010-09-11 00:00:00+00:00,0206,69,21.8,D,2010-09-11 02:06:00+00:00,2010,254,9,36
48.1597,127.7909,2010-09-11 00:00:00+00:00,0206,66,19.0,D,2010-09-11 02:06:00+00:00,2010,254,9,36
46.3423,132.3982,2010-09-11 00:00:00+00:00,0207,72,7.6,D,2010-09-11 02:07:00+00:00,2010,254,9,36
49.6909,126.1773,2010-09-11 00:00:00+00:00,0344,60,32.4,D,2010-09-11 03:44:00+00:00,2010,254,9,36
47.2109,132.4888,2010-09-11 00:00:00+00:00,0351,70,11.5,D,2010-09-11 03:51:00+00:00,2010,254,9,36
47.3158,132.4935,2010-09-11 00:00:00+00:00,0351,64,7.0,D,2010-09-11 03:51:00+00:00,2010,254,9,36
45.9426,130.2816,2010-09-11 00:00:00+00:00,0351,56,10.7,D,2010-09-11 03:51:00+00:00,2010,254,9,36
49.5816,126.3636,2010-09-11 00:00:00+00:00,0352,50,14.6,D,2010-09-11 03:52:00+00:00,2010,254,9,36
49.6814,126.2027,2010-09-11 00:00:00+00:00,0352,77,40.7,D,2010-09-11 03:52:00+00:00,2010,254,9,36
49.6933,126.1951,2010-09-11 00:00:00+00:00,0352,68,25.9,D,2010-09-11 03:52:00+00:00,2010,254,9,36
49.6866,126.1668,2010-09-11 00:00:00+00:00,0352,72,28.7,D,2010-09-11 03:52:00+00:00,2010,254,9,36
49.6923,126.1918,2010-09-11 00:00:00+00:00,0352,62,43.1,D,2010-09-11 03:52:00+00:00,2010,254,9,36
48.158,127.7954,2010-09-11 00:00:00+00:00,0352,65,23.9,D,2010-09-11 03:52:00+00:00,2010,254,9,36
48.1479,127.7967,2010-09-11 00:00:00+00:00,0352,65,23.7,D,2010-09-11 03:52:00+00:00,2010,254,9,36
48.7546,127.0559,2010-09-11 00:00:00+00:00,0530,52,58.7,D,2010-09-11 05:30:00+00:00,2010,254,9,36
52.4219,125.4216,2010-09-12 00:00:00+00:00,0248,67,8.0,D,2010-09-12 02:48:00+00:00,2010,255,9,36
52.0676,125.7459,2010-09-12 00:00:00+00:00,0248,58,7.3,D,2010-09-12 02:48:00+00:00,2010,255,9,36
49.5297,125.9464,2010-09-12 00:00:00+00:00,0249,55,5.1,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.514,125.8679,2010-09-12 00:00:00+00:00,0249,52,4.4,D,2010-09-12 02:49:00+00:00,2010,255,9,36
50.1214,125.9782,2010-09-12 00:00:00+00:00,0249,90,37.6,D,2010-09-12 02:49:00+00:00,2010,255,9,36
50.1192,125.992,2010-09-12 00:00:00+00:00,0249,62,5.9,D,2010-09-12 02:49:00+00:00,2010,255,9,36
48.2662,129.0121,2010-09-12 00:00:00+00:00,0249,58,8.1,D,2010-09-12 02:49:00+00:00,2010,255,9,36
50.1302,125.6832,2010-09-12 00:00:00+00:00,0249,54,3.7,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.6508,126.3559,2010-09-12 00:00:00+00:00,0249,52,6.6,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.6508,126.2971,2010-09-12 00:00:00+00:00,0249,65,8.0,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.6486,126.3109,2010-09-12 00:00:00+00:00,0249,70,10.7,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.6218,126.3598,2010-09-12 00:00:00+00:00,0249,77,16.3,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.4677,126.2742,2010-09-12 00:00:00+00:00,0249,51,4.4,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.2687,126.4073,2010-09-12 00:00:00+00:00,0249,75,15.5,D,2010-09-12 02:49:00+00:00,2010,255,9,36
48.1394,125.0084,2010-09-12 00:00:00+00:00,0249,58,5.0,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.7269,126.1707,2010-09-12 00:00:00+00:00,0249,53,7.8,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.8892,126.0326,2010-09-12 00:00:00+00:00,0249,54,5.6,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.4456,126.2363,2010-09-12 00:00:00+00:00,0249,64,7.3,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.4278,126.1128,2010-09-12 00:00:00+00:00,0249,58,6.2,D,2010-09-12 02:49:00+00:00,2010,255,9,36
48.7302,127.3243,2010-09-12 00:00:00+00:00,0249,57,6.6,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.271,126.3933,2010-09-12 00:00:00+00:00,0249,61,7.8,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.0072,128.0754,2010-09-12 00:00:00+00:00,0249,67,9.4,D,2010-09-12 02:49:00+00:00,2010,255,9,36
49.608,127.3338,2010-09-12 00:00:00+00:00,0249,74,12.8,D,2010-09-12 02:49:00+00:00,2010,255,9,36
48.4698,127.0344,2010-09-12 00:00:00+00:00,0249,89,37.9,D,2010-09-12 02:49:00+00:00,2010,255,9,36
48.4673,127.0488,2010-09-12 00:00:00+00:00,0249,85,26.3,D,2010-09-12 02:49:00+00:00,2010,255,9,36
45.9291,126.3402,2010-09-12 00:00:00+00:00,0250,51,6.6,D,2010-09-12 02:50:00+00:00,2010,255,9,36
47.9929,124.3855,2010-09-12 00:00:00+00:00,0250,58,7.6,D,2010-09-12 02:50:00+00:00,2010,255,9,36
48.2661,129.01,2010-09-12 00:00:00+00:00,0434,50,5.2,D,2010-09-12 04:34:00+00:00,2010,255,9,36
48.2643,128.9951,2010-09-12 00:00:00+00:00,0434,64,9.0,D,2010-09-12 04:34:00+00:00,2010,255,9,36
48.1373,127.8082,2010-09-12 00:00:00+00:00,0434,89,39.7,D,2010-09-12 04:34:00+00:00,2010,255,9,36
45.6727,126.7446,2010-09-12 00:00:00+00:00,0434,64,6.1,D,2010-09-12 04:34:00+00:00,2010,255,9,36
48.6561,128.9581,2010-09-12 00:00:00+00:00,0434,68,9.5,D,2010-09-12 04:34:00+00:00,2010,255,9,36
48.6579,128.9731,2010-09-12 00:00:00+00:00,0434,60,6.2,D,2010-09-12 04:34:00+00:00,2010,255,9,36
49.1665,126.5174,2010-09-12 00:00:00+00:00,0435,62,6.9,D,2010-09-12 04:35:00+00:00,2010,255,9,36
49.9568,125.8087,2010-09-12 00:00:00+00:00,0435,68,10.1,D,2010-09-12 04:35:00+00:00,2010,255,9,36
50.2757,125.8414,2010-09-12 00:00:00+00:00,0435,64,7.5,D,2010-09-12 04:35:00+00:00,2010,255,9,36
50.1455,125.9704,2010-09-12 00:00:00+00:00,0435,57,4.9,D,2010-09-12 04:35:00+00:00,2010,255,9,36
49.4651,126.2677,2010-09-12 00:00:00+00:00,0435,55,6.6,D,2010-09-12 04:35:00+00:00,2010,255,9,36
50.095,125.3454,2010-09-12 00:00:00+00:00,0435,72,10.1,D,2010-09-12 04:35:00+00:00,2010,255,9,36
48.9918,127.0053,2010-09-12 00:00:00+00:00,0435,62,8.1,D,2010-09-12 04:35:00+00:00,2010,255,9,36
49.6975,126.2076,2010-09-12 00:00:00+00:00,0435,56,10.1,D,2010-09-12 04:35:00+00:00,2010,255,9,36
49.7526,126.4144,2010-09-12 00:00:00+00:00,0435,61,8.1,D,2010-09-12 04:35:00+00:00,2010,255,9,36
48.815,126.5836,2010-09-12 00:00:00+00:00,0435,86,27.3,D,2010-09-12 04:35:00+00:00,2010,255,9,36
48.8169,126.5971,2010-09-12 00:00:00+00:00,0435,77,15.3,D,2010-09-12 04:35:00+00:00,2010,255,9,36
49.1314,128.0892,2010-09-12 00:00:00+00:00,0435,70,7.2,D,2010-09-12 04:35:00+00:00,2010,255,9,36
48.9735,126.6622,2010-09-12 00:00:00+00:00,0435,73,11.1,D,2010-09-12 04:35:00+00:00,2010,255,9,36
48.8054,127.132,2010-09-12 00:00:00+00:00,0435,67,8.9,D,2010-09-12 04:35:00+00:00,2010,255,9,36
50.1205,125.3471,2010-09-13 00:00:00+00:00,0332,57,15.7,D,2010-09-13 03:32:00+00:00,2010,256,9,37
47.6937,124.356,2010-09-13 00:00:00+00:00,0332,58,19.6,D,2010-09-13 03:32:00+00:00,2010,256,9,37
49.6861,126.1561,2010-09-13 00:00:00+00:00,0332,60,17.5,D,2010-09-13 03:32:00+00:00,2010,256,9,37
49.6831,126.1498,2010-09-13 00:00:00+00:00,0332,61,18.7,D,2010-09-13 03:32:00+00:00,2010,256,9,37
49.2807,126.3592,2010-09-13 00:00:00+00:00,0518,63,34.9,D,2010-09-13 05:18:00+00:00,2010,256,9,37
50.5225,125.7946,2010-09-14 00:00:00+00:00,0237,63,6.4,D,2010-09-14 02:37:00+00:00,2010,257,9,37
50.5166,125.7868,2010-09-14 00:00:00+00:00,0237,60,4.9,D,2010-09-14 02:37:00+00:00,2010,257,9,37
49.7438,125.9083,2010-09-14 00:00:00+00:00,0237,66,8.5,D,2010-09-14 02:37:00+00:00,2010,257,9,37
50.2357,126.0224,2010-09-14 00:00:00+00:00,0237,65,6.5,D,2010-09-14 02:37:00+00:00,2010,257,9,37
50.2963,126.1223,2010-09-14 00:00:00+00:00,0237,66,6.6,D,2010-09-14 02:37:00+00:00,2010,257,9,37
49.9613,125.2758,2010-09-14 00:00:00+00:00,0237,60,6.2,D,2010-09-14 02:37:00+00:00,2010,257,9,37
47.054,126.5024,2010-09-14 00:00:00+00:00,0237,57,4.7,D,2010-09-14 02:37:00+00:00,2010,257,9,37
47.1548,126.952,2010-09-14 00:00:00+00:00,0237,57,5.5,D,2010-09-14 02:37:00+00:00,2010,257,9,37
47.0438,126.8236,2010-09-14 00:00:00+00:00,0237,64,4.8,D,2010-09-14 02:37:00+00:00,2010,257,9,37
49.8538,126.47,2010-09-14 00:00:00+00:00,0237,62,6.9,D,2010-09-14 02:37:00+00:00,2010,257,9,37
49.0829,126.6921,2010-09-14 00:00:00+00:00,0237,68,9.2,D,2010-09-14 02:37:00+00:00,2010,257,9,37
47.0946,131.4699,2010-09-14 00:00:00+00:00,0237,63,8.3,D,2010-09-14 02:37:00+00:00,2010,257,9,37
46.6033,131.0798,2010-09-14 00:00:00+00:00,0237,63,8.5,D,2010-09-14 02:37:00+00:00,2010,257,9,37
46.9245,131.5359,2010-09-14 00:00:00+00:00,0237,66,8.9,D,2010-09-14 02:37:00+00:00,2010,257,9,37
46.9147,131.532,2010-09-14 00:00:00+00:00,0237,70,11.9,D,2010-09-14 02:37:00+00:00,2010,257,9,37
49.0426,127.2358,2010-09-14 00:00:00+00:00,0237,68,7.2,D,2010-09-14 02:37:00+00:00,2010,257,9,37
48.7399,128.7357,2010-09-14 00:00:00+00:00,0237,61,5.2,D,2010-09-14 02:37:00+00:00,2010,257,9,37
47.1328,130.989,2010-09-14 00:00:00+00:00,0237,62,7.8,D,2010-09-14 02:37:00+00:00,2010,257,9,37
45.7884,126.2875,2010-09-14 00:00:00+00:00,0238,50,5.9,D,2010-09-14 02:38:00+00:00,2010,257,9,37
45.8554,126.2738,2010-09-14 00:00:00+00:00,0238,55,7.0,D,2010-09-14 02:38:00+00:00,2010,257,9,37
45.9,126.5975,2010-09-14 00:00:00+00:00,0238,52,4.8,D,2010-09-14 02:38:00+00:00,2010,257,9,37
45.7723,127.8906,2010-09-14 00:00:00+00:00,0238,59,5.2,D,2010-09-14 02:38:00+00:00,2010,257,9,37
45.3799,126.4173,2010-09-14 00:00:00+00:00,0238,54,5.3,D,2010-09-14 02:38:00+00:00,2010,257,9,37
44.926,128.6012,2010-09-14 00:00:00+00:00,0421,71,9.0,D,2010-09-14 04:21:00+00:00,2010,257,9,37
44.9233,127.1505,2010-09-14 00:00:00+00:00,0421,66,9.0,D,2010-09-14 04:21:00+00:00,2010,257,9,37
47.0159,130.8647,2010-09-14 00:00:00+00:00,0422,61,5.5,D,2010-09-14 04:22:00+00:00,2010,257,9,37
48.0333,125.8627,2010-09-14 00:00:00+00:00,0422,68,9.1,D,2010-09-14 04:22:00+00:00,2010,257,9,37
48.1406,127.8122,2010-09-14 00:00:00+00:00,0422,58,7.5,D,2010-09-14 04:22:00+00:00,2010,257,9,37
48.0389,126.235,2010-09-14 00:00:00+00:00,0422,66,5.9,D,2010-09-14 04:22:00+00:00,2010,257,9,37
49.0384,127.239,2010-09-14 00:00:00+00:00,0422,58,6.2,D,2010-09-14 04:22:00+00:00,2010,257,9,37
45.8588,126.5049,2010-09-14 00:00:00+00:00,0422,70,9.3,D,2010-09-14 04:22:00+00:00,2010,257,9,37
46.1424,127.2112,2010-09-14 00:00:00+00:00,0422,60,6.5,D,2010-09-14 04:22:00+00:00,2010,257,9,37
49.2123,126.302,2010-09-14 00:00:00+00:00,0422,59,8.8,D,2010-09-14 04:22:00+00:00,2010,257,9,37
46.1074,126.2707,2010-09-14 00:00:00+00:00,0422,61,7.7,D,2010-09-14 04:22:00+00:00,2010,257,9,37
47.49,129.2849,2010-09-14 00:00:00+00:00,0422,70,9.1,D,2010-09-14 04:22:00+00:00,2010,257,9,37
50.432,125.7554,2010-09-14 00:00:00+00:00,0423,60,8.0,D,2010-09-14 04:23:00+00:00,2010,257,9,37
49.6152,125.9739,2010-09-14 00:00:00+00:00,0423,58,6.3,D,2010-09-14 04:23:00+00:00,2010,257,9,37
49.9046,125.7909,2010-09-14 00:00:00+00:00,0423,56,6.2,D,2010-09-14 04:23:00+00:00,2010,257,9,37
50.1954,125.7946,2010-09-14 00:00:00+00:00,0423,51,6.0,D,2010-09-14 04:23:00+00:00,2010,257,9,37
50.2158,126.0336,2010-09-14 00:00:00+00:00,0423,61,5.1,D,2010-09-14 04:23:00+00:00,2010,257,9,37
50.2134,126.0193,2010-09-14 00:00:00+00:00,0423,64,6.0,D,2010-09-14 04:23:00+00:00,2010,257,9,37
50.2427,126.0227,2010-09-14 00:00:00+00:00,0423,77,14.7,D,2010-09-14 04:23:00+00:00,2010,257,9,37
50.2403,126.0083,2010-09-14 00:00:00+00:00,0423,80,19.2,D,2010-09-14 04:23:00+00:00,2010,257,9,37
50.1453,125.7838,2010-09-14 00:00:00+00:00,0423,59,7.0,D,2010-09-14 04:23:00+00:00,2010,257,9,37
50.094,125.9186,2010-09-14 00:00:00+00:00,0423,63,7.3,D,2010-09-14 04:23:00+00:00,2010,257,9,37
51.4437,126.3406,2010-09-14 00:00:00+00:00,0423,52,2.7,D,2010-09-14 04:23:00+00:00,2010,257,9,37
49.4198,126.541,2010-09-14 00:00:00+00:00,0423,85,31.3,D,2010-09-14 04:23:00+00:00,2010,257,9,37
49.4175,126.527,2010-09-14 00:00:00+00:00,0423,74,16.9,D,2010-09-14 04:23:00+00:00,2010,257,9,37
49.4288,126.5375,2010-09-14 00:00:00+00:00,0423,84,27.6,D,2010-09-14 04:23:00+00:00,2010,257,9,37
49.3698,126.1815,2010-09-14 00:00:00+00:00,0423,58,7.9,D,2010-09-14 04:23:00+00:00,2010,257,9,37
49.7598,126.2769,2010-09-14 00:00:00+00:00,0423,68,10.1,D,2010-09-14 04:23:00+00:00,2010,257,9,37
49.7622,126.2912,2010-09-14 00:00:00+00:00,0423,76,16.1,D,2010-09-14 04:23:00+00:00,2010,257,9,37
52.9614,122.5299,2010-09-14 00:00:00+00:00,0424,60,7.0,D,2010-09-14 04:24:00+00:00,2010,257,9,37
47.5377,127.9969,2010-09-15 00:00:00+00:00,0505,63,20.6,D,2010-09-15 05:05:00+00:00,2010,258,9,37
47.5787,131.6616,2010-09-16 00:00:00+00:00,0225,52,4.1,D,2010-09-16 02:25:00+00:00,2010,259,9,37
48.8543,130.0265,2010-09-16 00:00:00+00:00,0410,52,4.9,D,2010-09-16 04:10:00+00:00,2010,259,9,37
48.8565,130.0403,2010-09-16 00:00:00+00:00,0410,54,5.0,D,2010-09-16 04:10:00+00:00,2010,259,9,37
50.1269,126.0238,2010-09-17 00:00:00+00:00,0307,54,8.3,D,2010-09-17 03:07:00+00:00,2010,260,9,37
46.4272,125.2105,2010-09-17 00:00:00+00:00,0308,51,12.3,D,2010-09-17 03:08:00+00:00,2010,260,9,37
50.4233,125.9254,2010-09-17 00:00:00+00:00,0453,67,13.6,D,2010-09-17 04:53:00+00:00,2010,260,9,37
49.5627,126.3414,2010-09-17 00:00:00+00:00,0453,81,28.5,D,2010-09-17 04:53:00+00:00,2010,260,9,37
49.1375,126.7776,2010-09-17 00:00:00+00:00,0453,55,7.6,D,2010-09-17 04:53:00+00:00,2010,260,9,37
47.0853,130.9706,2010-09-18 00:00:00+00:00,0213,60,4.8,D,2010-09-18 02:13:00+00:00,2010,261,9,37
46.9786,132.8789,2010-09-18 00:00:00+00:00,0213,61,5.4,D,2010-09-18 02:13:00+00:00,2010,261,9,37
46.6347,131.922,2010-09-18 00:00:00+00:00,0213,61,4.8,D,2010-09-18 02:13:00+00:00,2010,261,9,37
47.0737,133.2999,2010-09-18 00:00:00+00:00,0213,64,5.3,D,2010-09-18 02:13:00+00:00,2010,261,9,37
47.1661,130.985,2010-09-18 00:00:00+00:00,0213,53,3.9,D,2010-09-18 02:13:00+00:00,2010,261,9,37
46.8359,130.7164,2010-09-18 00:00:00+00:00,0357,63,7.8,D,2010-09-18 03:57:00+00:00,2010,261,9,37
47.1192,131.1051,2010-09-18 00:00:00+00:00,0357,56,7.6,D,2010-09-18 03:57:00+00:00,2010,261,9,37
47.013,132.9769,2010-09-18 00:00:00+00:00,0357,60,5.7,D,2010-09-18 03:57:00+00:00,2010,261,9,37
46.9016,130.78,2010-09-18 00:00:00+00:00,0357,61,6.8,D,2010-09-18 03:57:00+00:00,2010,261,9,37
46.5985,131.0663,2010-09-18 00:00:00+00:00,0357,67,10.9,D,2010-09-18 03:57:00+00:00,2010,261,9,37
46.9089,131.5505,2010-09-18 00:00:00+00:00,0357,64,6.8,D,2010-09-18 03:57:00+00:00,2010,261,9,37
46.3981,124.8686,2010-09-19 00:00:00+00:00,0256,58,4.4,D,2010-09-19 02:56:00+00:00,2010,262,9,37
46.4185,123.7075,2010-09-19 00:00:00+00:00,0256,59,9.3,D,2010-09-19 02:56:00+00:00,2010,262,9,37
47.2727,132.6913,2010-09-19 00:00:00+00:00,0440,73,19.7,D,2010-09-19 04:40:00+00:00,2010,262,9,37
46.0902,124.747,2010-09-19 00:00:00+00:00,0440,61,4.7,D,2010-09-19 04:40:00+00:00,2010,262,9,37
47.0434,133.0115,2010-09-19 00:00:00+00:00,0440,64,11.2,D,2010-09-19 04:40:00+00:00,2010,262,9,37
47.1252,130.9664,2010-09-19 00:00:00+00:00,0440,61,8.0,D,2010-09-19 04:40:00+00:00,2010,262,9,37
47.1657,127.4206,2010-09-21 00:00:00+00:00,0243,54,7.9,D,2010-09-21 02:43:00+00:00,2010,264,9,38
48.0251,126.241,2010-09-21 00:00:00+00:00,0243,58,3.8,D,2010-09-21 02:43:00+00:00,2010,264,9,38
47.7314,125.6642,2010-09-21 00:00:00+00:00,0243,56,3.7,D,2010-09-21 02:43:00+00:00,2010,264,9,38
47.6604,126.8435,2010-09-21 00:00:00+00:00,0243,64,3.5,D,2010-09-21 02:43:00+00:00,2010,264,9,38
